,weight,keyword,filename
739,,CALCIUM-BINDING PROTEINS PARVALBUMINJOURNAL,nihms27532.pdf
740,,EVOLUTIONARY BIOCHEMISTRY,nihms27532.pdf
741,,PHYSIOLOGY,nihms27532.pdf
742,,No. 2  2017In,nihms27532.pdf
743,,chicken,nihms27532.pdf
744,,density,nihms27532.pdf
745,,PV-ir,nihms27532.pdf
746,,neuropil,nihms27532.pdf
747,,cells,nihms27532.pdf
748,,adjacent regions,nihms27532.pdf
749,,birds,nihms27532.pdf
750,,re-ports,nihms27532.pdf
751,,homogeneous,nihms27532.pdf
752,,distribution,nihms27532.pdf
753,,PV-,nihms27532.pdf
754,,CB-ir cells,nihms27532.pdf
755,,fibers,nihms27532.pdf
756,,telencephalic,nihms27532.pdf
757,,differences,nihms27532.pdf
758,,CaBP,nihms27532.pdf
759,,regions,nihms27532.pdf
760,,finches,nihms27532.pdf
761,,PV,nihms27532.pdf
762,,CB immunoreactivities,nihms27532.pdf
763,,uniformly,nihms27532.pdf
764,,higher,nihms27532.pdf
765,,density,nihms27532.pdf
766,,PV-ir,nihms27532.pdf
767,,neuropil,nihms27532.pdf
768,,cells,nihms27532.pdf
769,,den-sity,nihms27532.pdf
770,,CB-ir counterparts,nihms27532.pdf
771,,data,nihms27532.pdf
772,,pigeon,nihms27532.pdf
773,,auditory field L2,nihms27532.pdf
774,,den-sity,nihms27532.pdf
775,,neurons,nihms27532.pdf
776,,granular,nihms27532.pdf
777,,immunoreactive,nihms27532.pdf
778,,CaBP,nihms27532.pdf
779,,immunoreactivity,nihms27532.pdf
780,,PV,nihms27532.pdf
781,,immunoreac-tivity,nihms27532.pdf
782,,L2,nihms27532.pdf
783,,neuropil,nihms27532.pdf
784,,CB,nihms27532.pdf
785,,PV,nihms27532.pdf
786,,CB/PV immunoreactivity,nihms27532.pdf
787,,ratio,nihms27532.pdf
788,,central region,nihms27532.pdf
789,,CMM,nihms27532.pdf
790,,pigeons,nihms27532.pdf
791,,chickens,nihms27532.pdf
792,,sublayers,nihms27532.pdf
793,,patterns,nihms27532.pdf
794,,PV,nihms27532.pdf
795,,CB,nihms27532.pdf
796,,immunoreactivity,nihms27532.pdf
797,,inner sublayer,nihms27532.pdf
798,,L1i,nihms27532.pdf
799,,pigeons,nihms27532.pdf
800,,pres-ent data,nihms27532.pdf
801,,similarity,nihms27532.pdf
802,,L2,nihms27532.pdf
803,,outer sublayer,nihms27532.pdf
804,,inner region,nihms27532.pdf
805,,CMM,nihms27532.pdf
806,,density,nihms27532.pdf
807,,neuropil,nihms27532.pdf
808,,dif-fusely distributed,nihms27532.pdf
809,,PV-,nihms27532.pdf
810,,neurons,nihms27532.pdf
811,,vari-ous morphotypes,nihms27532.pdf
812,,complementarity,nihms27532.pdf
813,,PV,nihms27532.pdf
814,,CB,nihms27532.pdf
815,,immunoreactivity,nihms27532.pdf
816,,distribution,nihms27532.pdf
817,,central,nihms27532.pdf
818,,peripheral,nihms27532.pdf
819,,pallial,nihms27532.pdf
820,,auditory area,nihms27532.pdf
821,,birds,nihms27532.pdf
822,,manifesting,nihms27532.pdf
823,,differ-ent,nihms27532.pdf
824,,neuropil density,nihms27532.pdf
825,,density,nihms27532.pdf
826,,mor-photypical,nihms27532.pdf
827,,immunoreactive cells,nihms27532.pdf
828,,comparison,nihms27532.pdf
829,,telencephalic,nihms27532.pdf
830,,auditory field,nihms27532.pdf
831,,birds,nihms27532.pdf
832,,auditory cortex,nihms27532.pdf
833,,mammals,nihms27532.pdf
834,,Comparative studies,nihms27532.pdf
835,,telencephalic,nihms27532.pdf
836,,birds,nihms27532.pdf
837,,mammals,nihms27532.pdf
838,,excit-ing resemblance,nihms27532.pdf
839,,auditory cortex,nihms27532.pdf
840,,lay-ers,nihms27532.pdf
841,,mammals,nihms27532.pdf
842,,pallial,nihms27532.pdf
843,,auditory field re-gions,nihms27532.pdf
844,,L-CMM,nihms27532.pdf
845,,birds,nihms27532.pdf
846,,birds,nihms27532.pdf
847,,data,nihms27532.pdf
848,,mate-rial,nihms27532.pdf
849,,PV-expressing,nihms27532.pdf
850,,neurons,nihms27532.pdf
851,,granular,nihms27532.pdf
852,,short-axonal cells,nihms27532.pdf
853,,ascending,nihms27532.pdf
854,,thalamic fibers,nihms27532.pdf
855,,L2 thin lamina,nihms27532.pdf
856,,morphot-ype,nihms27532.pdf
857,,projections,nihms27532.pdf
858,,Ov,nihms27532.pdf
859,,lemniscal,nihms27532.pdf
860,,microconnections,nihms27532.pdf
861,,layers,nihms27532.pdf
862,,radial-columnar organization,nihms27532.pdf
863,,high density,nihms27532.pdf
864,,PV-ir terminals,nihms27532.pdf
865,,neurons,nihms27532.pdf
866,,granu-lar type,nihms27532.pdf
867,,metabolic activity,nihms27532.pdf
868,,pattern,nihms27532.pdf
869,,neural activity,nihms27532.pdf
870,,data,nihms27532.pdf
871,,avian,nihms27532.pdf
872,,thalamorecipient layer,nihms27532.pdf
873,,mammalian,nihms27532.pdf
874,,auditory cortex,nihms27532.pdf
875,,genotypical resem-blance,nihms27532.pdf
876,,avian,nihms27532.pdf
877,,L2,nihms27532.pdf
878,,neu-rons,nihms27532.pdf
879,,smaller,nihms27532.pdf
880,,amount,nihms27532.pdf
881,,layer,nihms27532.pdf
882,,mammalian,nihms27532.pdf
883,,auditory cortex,nihms27532.pdf
884,,Layers L1,nihms27532.pdf
885,,CMM,nihms27532.pdf
886,,L3,nihms27532.pdf
887,,supragranu-lar layers,nihms27532.pdf
888,,2–3,nihms27532.pdf
889,,mammalian,nihms27532.pdf
890,,auditory cortex,nihms27532.pdf
891,,neurons,nihms27532.pdf
892,,ascending,nihms27532.pdf
893,,projections,nihms27532.pdf
894,,L2 neurons,nihms27532.pdf
895,,neural activity,nihms27532.pdf
896,,pigeons,nihms27532.pdf
897,,avian,nihms27532.pdf
898,,species,nihms27532.pdf
899,,L3,nihms27532.pdf
900,,CMM,nihms27532.pdf
901,,morphologically,nihms27532.pdf
902,,neurons,nihms27532.pdf
903,,immunoreactive,nihms27532.pdf
904,,PV,nihms27532.pdf
905,,CB,nihms27532.pdf
906,,data,nihms27532.pdf
907,,su-pragranular cortical layers,nihms27532.pdf
908,,mammals,nihms27532.pdf
909,,Neurons,nihms27532.pdf
910,,access,nihms27532.pdf
911,,subthelencephalic,nihms27532.pdf
912,,au-ditory centers,nihms27532.pdf
913,,Ov,nihms27532.pdf
914,,MLd,nihms27532.pdf
915,,actualized,nihms27532.pdf
916,,birds,nihms27532.pdf
917,,L1,nihms27532.pdf
918,,projections,nihms27532.pdf
919,,arcopallium,nihms27532.pdf
920,,neurons,nihms27532.pdf
921,,mammalian,nihms27532.pdf
922,,cortical layers,nihms27532.pdf
923,,morphological,nihms27532.pdf
924,,genotypical,nihms27532.pdf
925,,functional resemblance,nihms27532.pdf
926,,avian,nihms27532.pdf
927,,mammalian,nihms27532.pdf
928,,infragranular,nihms27532.pdf
929,,layers,nihms27532.pdf
930,,pigeon,nihms27532.pdf
931,,CMM,nihms27532.pdf
932,,PV-ir,nihms27532.pdf
933,,neurons,nihms27532.pdf
934,,long processes,nihms27532.pdf
935,,projections,nihms27532.pdf
936,,efferent,nihms27532.pdf
937,,neurons,nihms27532.pdf
938,,mammalian,nihms27532.pdf
939,,cortical infragranular,nihms27532.pdf
940,,layers,nihms27532.pdf
941,,boundaries,nihms27532.pdf
942,,au-ditory field,nihms27532.pdf
943,,birds,nihms27532.pdf
944,,studies,nihms27532.pdf
945,,radial-columnar organization,nihms27532.pdf
946,,avian,nihms27532.pdf
947,,auditory,nihms27532.pdf
948,,L-CMM,nihms27532.pdf
949,,mammalian,nihms27532.pdf
950,,auditory cortex,nihms27532.pdf
951,,concept,nihms27532.pdf
952,,above-cited studies,nihms27532.pdf
953,,issue,nihms27532.pdf
954,,mammalian,nihms27532.pdf
955,,auditory cortex,nihms27532.pdf
956,,primary,nihms27532.pdf
957,,core,nihms27532.pdf
958,,nonprimary,nihms27532.pdf
959,,belt,nihms27532.pdf
960,,compared,nihms27532.pdf
961,,organization,nihms27532.pdf
962,,pallial,nihms27532.pdf
963,,auditory field,nihms27532.pdf
964,,birds,nihms27532.pdf
965,,PV,nihms27532.pdf
966,,CB,nihms27532.pdf
967,,distribution,nihms27532.pdf
968,,mammals,nihms27532.pdf
969,,primary,nihms27532.pdf
970,,secondary (,nihms27532.pdf
971,,belt,nihms27532.pdf
972,,auditory cortex,nihms27532.pdf
973,,projections,nihms27532.pdf
974,,MGB,nihms27532.pdf
975,,laminar,nihms27532.pdf
976,,EVOLUTIONARY BIOCHEMISTRY,nihms27532.pdf
977,,PHYSIOLOGY,nihms27532.pdf
978,,No. 2  2017KENIGFEST,nihms27532.pdf
979,,CaBP,nihms27532.pdf
980,,distribution,nihms27532.pdf
981,,level,nihms27532.pdf
982,,metabolic activity,nihms27532.pdf
983,,identification,nihms27532.pdf
984,,avian,nihms27532.pdf
985,,auditory,nihms27532.pdf
986,,com-plex layers,nihms27532.pdf
987,,birds,nihms27532.pdf
988,,central L2 layer,nihms27532.pdf
989,,core,nihms27532.pdf
990,,peripheral L1,nihms27532.pdf
991,,L3,nihms27532.pdf
992,,CMM regions,nihms27532.pdf
993,,belt,nihms27532.pdf
994,,projections,nihms27532.pdf
995,,differ-ent,nihms27532.pdf
996,,regions,nihms27532.pdf
997,,central,nihms27532.pdf
998,,peripheral,nihms27532.pdf
999,,cytoarchitectonics,nihms27532.pdf
1000,,dif-ferent,nihms27532.pdf
1001,,connections,nihms27532.pdf
1002,,PV-,nihms27532.pdf
1003,,neurons,nihms27532.pdf
1004,,metabolic activity,nihms27532.pdf
1005,,primary,nihms27532.pdf
1006,,secondary,nihms27532.pdf
1007,,zones,nihms27532.pdf
1008,,mammalian cortex,nihms27532.pdf
1009,,birds,nihms27532.pdf
1010,,СМM,nihms27532.pdf
1011,,primary auditory area,nihms27532.pdf
1012,,laminar organi-zation,nihms27532.pdf
1013,,mammals,nihms27532.pdf
1014,,meso-,nihms27532.pdf
1015,,nidopallial structures,nihms27532.pdf
1016,,CMM,nihms27532.pdf
1017,,CLM,nihms27532.pdf
1018,,NCM,nihms27532.pdf
1019,,complex,nihms27532.pdf
1020,,auditory signals,nihms27532.pdf
1021,,species-specific bird,nihms27532.pdf
1022,,songs,nihms27532.pdf
1023,,secondary,nihms27532.pdf
1024,,auditory,nihms27532.pdf
1025,,zones,nihms27532.pdf
1026,,birds,nihms27532.pdf
1027,,hodological,nihms27532.pdf
1028,,functional,nihms27532.pdf
1029,,characteristics,nihms27532.pdf
1030,,memory,nihms27532.pdf
1031,,learning formation,nihms27532.pdf
1032,,secondary (,nihms27532.pdf
1033,,associative,nihms27532.pdf
1034,,zones,nihms27532.pdf
1035,,laminar organiza-tion,nihms27532.pdf
1036,,patterns,nihms27532.pdf
1037,,PV,nihms27532.pdf
1038,,CB immunore-activity,nihms27532.pdf
1039,,visual system,nihms27532.pdf
1040,,birds,nihms27532.pdf
1041,,geniculo-hyperpallial,nihms27532.pdf
1042,,rotundo-entopallial thalamocortical channels,nihms27532.pdf
1043,,pallial structures,nihms27532.pdf
1044,,primary visual,nihms27532.pdf
1045,,extrastri-ate cortex,nihms27532.pdf
1046,,mammals,nihms27532.pdf
1047,,morphologi-cal,nihms27532.pdf
1048,,hodological,nihms27532.pdf
1049,,genotypical,nihms27532.pdf
1050,,solution,nihms27532.pdf
1051,,issue,nihms27532.pdf
1052,,pallial,nihms27532.pdf
1053,,au-ditory area,nihms27532.pdf
1054,,birds,nihms27532.pdf
1055,,properties,nihms27532.pdf
1056,,primary,nihms27532.pdf
1057,,belt,nihms27532.pdf
1058,,zones,nihms27532.pdf
1059,,auditory cortex,nihms27532.pdf
1060,,mammals,nihms27532.pdf
1061,,organization,nihms27532.pdf
1062,,sensory neocortex,nihms27532.pdf
1063,,laminar distribution,nihms27532.pdf
1064,,CaBP,nihms27532.pdf
1065,,phylogenetic lines,nihms27532.pdf
1066,,mammals,nihms27532.pdf
1067,,evolution,nihms27532.pdf
1068,,amniotes,nihms27532.pdf
1069,,convergent,nihms27532.pdf
1070,,divergent,nihms27532.pdf
1071,,development,nihms27532.pdf
1072,,homologous cortical fields,nihms27532.pdf
1073,,mammals,nihms27532.pdf
1074,,birds,nihms27532.pdf
1075,,re-semblance,nihms27532.pdf
1076,,differences,nihms27532.pdf
1077,,data,nihms27532.pdf
1078,,literature,nihms27532.pdf
1079,,laminar distribution,nihms27532.pdf
1080,,PV,nihms27532.pdf
1081,,CB,nihms27532.pdf
1082,,immunoreactivity,nihms27532.pdf
1083,,pallial,nihms27532.pdf
1084,,auditory field,nihms27532.pdf
1085,,birds,nihms27532.pdf
1086,,above-presented data,nihms27532.pdf
1087,,columnar organization,nihms27532.pdf
1088,,cell types,nihms27532.pdf
1089,,connections,nihms27532.pdf
1090,,thalamic,nihms27532.pdf
1091,,nu-cleus,nihms27532.pdf
1092,,genotypical characteris-tics,nihms27532.pdf
1093,,auditory field layers,nihms27532.pdf
1094,,neocortex,nihms27532.pdf
1095,,hypothesis,nihms27532.pdf
1096,,issue,nihms27532.pdf
1097,,audi-tory area,nihms27532.pdf
1098,,mammals,nihms27532.pdf
1099,,primary,nihms27532.pdf
1100,,secondary,nihms27532.pdf
1101,,auditory center,nihms27532.pdf
1102,,L-CMM field,nihms27532.pdf
1103,,birds,nihms27532.pdf
1104,,compa-rable,nihms27532.pdf
1105,,Program,nihms27532.pdf
1106,,Presidium,nihms27532.pdf
1107,,Russian Academy of Sciences no.,nihms27532.pdf
1108,,Mechanisms,nihms27532.pdf
1109,,integration,nihms27532.pdf
1110,,molecular systems,nihms27532.pdf
1111,,realization,nihms27532.pdf
1112,,physiologi-cal functions,nihms27532.pdf
1113,,Integration,nihms27532.pdf
1114,,regulatory,nihms27532.pdf
1115,,influences,nihms27532.pdf
1116,,functions,nihms27532.pdf
1117,,organism”.REFERENCES1,nihms27532.pdf
1118,,Belekhova,nihms27532.pdf
1119,,M.G.,nihms27532.pdf
1120,,Kenigfest,nihms27532.pdf
1121,,N.B.,nihms27532.pdf
1122,,Chudino-va,nihms27532.pdf
1123,,T.V.,nihms27532.pdf
1124,,Vesselkin,nihms27532.pdf
1125,,N.P.,nihms27532.pdf
1126,,Distribution,nihms27532.pdf
1127,,cal-cium-binding proteins,nihms27532.pdf
1128,,parvalbumin,nihms27532.pdf
1129,,calbindin,nihms27532.pdf
1130,,mesencephalic auditory center,nihms27532.pdf
1131,,pigeons,nihms27532.pdf
1132,,Dokl,nihms27532.pdf
1133,,RAN,nihms27532.pdf
1134,,Belekhova,nihms27532.pdf
1135,,M.G.,nihms27532.pdf
1136,,Chudinova,nihms27532.pdf
1137,,T.V.,nihms27532.pdf
1138,,Kenig-fest,nihms27532.pdf
1139,,N.B.,nihms27532.pdf
1140,,Distribution,nihms27532.pdf
1141,,pro-teins,nihms27532.pdf
1142,,parvalbumin,nihms27532.pdf
1143,,calbindin,nihms27532.pdf
1144,,thalamic auditory center,nihms27532.pdf
1145,,pigeons,nihms27532.pdf
1146,,Physiol,nihms27532.pdf
1147,,Durand,nihms27532.pdf
1148,,S.E.,nihms27532.pdf
1149,,J.M.,nihms27532.pdf
1150,,Cheng,nihms27532.pdf
1151,,M.F.,nihms27532.pdf
1152,,shell region,nihms27532.pdf
1153,,nucleus ovoidalis,nihms27532.pdf
1154,,subdivi-sion,nihms27532.pdf
1155,,avian,nihms27532.pdf
1156,,auditory thalamus,nihms27532.pdf
1157,,Zeng,nihms27532.pdf
1158,,Peng,nihms27532.pdf
1159,,Zuo,nihms27532.pdf
1160,,M.X.,nihms27532.pdf
1161,,Immunohistochemistry,nihms27532.pdf
1162,,neural connectivity,nihms27532.pdf
1163,,shell,nihms27532.pdf
1164,,song-bird,nihms27532.pdf
1165,,evolution-ary implications,nihms27532.pdf
1166,,Zeng,nihms27532.pdf
1167,,S.J.,nihms27532.pdf
1168,,Lin,nihms27532.pdf
1169,,Y.T.,nihms27532.pdf
1170,,Yang,nihms27532.pdf
1171,,L.,nihms27532.pdf
1172,,Zhang,nihms27532.pdf
1173,,X.W.,nihms27532.pdf
1174,,Zuo,nihms27532.pdf
1175,,M.X.,nihms27532.pdf
1176,,Comparative analysis,nihms27532.pdf
1177,,neuro-nogenesis,nihms27532.pdf
1178,,core,nihms27532.pdf
1179,,shell regions,nihms27532.pdf
1180,,chick,nihms27532.pdf
1181,,Gallus gallus domesticus,nihms27532.pdf
1182,,Brain,nihms27532.pdf
1183,,Heiz-mann,nihms27532.pdf
1184,,C.W.,nihms27532.pdf
1185,,Distribution,nihms27532.pdf
1186,,parvalbumin,nihms27532.pdf
1187,,cyto-chrome oxidase activity,nihms27532.pdf
1188,,C-2-desoxyglucose uptake,nihms27532.pdf
1189,,zebra finch,nihms27532.pdf
1190,,Auditory,nihms27532.pdf
1191,,vocal motor systems,nihms27532.pdf
1192,,Cell Tissue,nihms27532.pdf
1193,,Heizmann,nihms27532.pdf
1194,,C.W.,nihms27532.pdf
1195,,Hunziker,nihms27532.pdf
1196,,Parvalbumin,nihms27532.pdf
1197,,calbindin-D-28k,nihms27532.pdf
1198,,immunoreactivity,nihms27532.pdf
1199,,developmental,nihms27532.pdf
1200,,markers,nihms27532.pdf
1201,,auditory,nihms27532.pdf
1202,,vocal motto,nihms27532.pdf
1203,,zebra finch,nihms27532.pdf
1204,,Neurosci,nihms27532.pdf
1205,,C.W.,nihms27532.pdf
1206,,Braun,nihms27532.pdf
1207,,Calcium binding,nihms27532.pdf
1208,,CALCIUM-BINDING PROTEINS PARVALBUMINJOURNAL,nihms27532.pdf
1209,,EVOLUTIONARY BIOCHEMISTRY,nihms27532.pdf
1210,,PHYSIOLOGY,nihms27532.pdf
1211,,No. 2  ,nihms27532.pdf
1212,,Molecular,nihms27532.pdf
1213,,functional aspects,nihms27532.pdf
1214,,Calcium,nihms27532.pdf
1215,,Biological Systems,nihms27532.pdf
1216,,Roca Raton,nihms27532.pdf
1217,,FL,nihms27532.pdf
1218,,CRC,nihms27532.pdf
1219,,Press Inc.,nihms27532.pdf
1220,,Pinaud,nihms27532.pdf
1221,,R.,nihms27532.pdf
1222,,Saldanha,nihms27532.pdf
1223,,C.J.,nihms27532.pdf
1224,,Wynne,nihms27532.pdf
1225,,R.D.,nihms27532.pdf
1226,,Lovell,nihms27532.pdf
1227,,P.V.,nihms27532.pdf
1228,,Mello,nihms27532.pdf
1229,,C.V.,nihms27532.pdf
1230,,excitatory thal-amo-cortical,nihms27532.pdf
1231,,song control system,nihms27532.pdf
1232,,zebra finches,nihms27532.pdf
1233,,calbindin-ex-pressing neurons,nihms27532.pdf
1234,,Baetens,nihms27532.pdf
1235,,"D.,",nihms27532.pdf
1236,,Norman,nihms27532.pdf
1237,,A.W.,nihms27532.pdf
1238,,Garcia-Segura,nihms27532.pdf
1239,,L.M.,nihms27532.pdf
1240,,neurons,nihms27532.pdf
1241,,chick,nihms27532.pdf
1242,,central nervous system,nihms27532.pdf
1243,,antibody,nihms27532.pdf
1244,,chick,nihms27532.pdf
1245,,intestinal,nihms27532.pdf
1246,,calcium binding protein,nihms27532.pdf
1247,,Brain,nihms27532.pdf
1248,,Karten,nihms27532.pdf
1249,,H.J.,nihms27532.pdf
1250,,ascending,nihms27532.pdf
1251,,auditory pathway,nihms27532.pdf
1252,,pigeon,nihms27532.pdf
1253,,Columba livia) II,nihms27532.pdf
1254,,Telencephalic,nihms27532.pdf
1255,,pro-jections,nihms27532.pdf
1256,,nucleus ovoidalis,nihms27532.pdf
1257,,Brain,nihms27532.pdf
1258,,J.M.,nihms27532.pdf
1259,,Karten,nihms27532.pdf
1260,,H.J.,nihms27532.pdf
1261,,Frost,nihms27532.pdf
1262,,B.J.,nihms27532.pdf
1263,,Con-nections,nihms27532.pdf
1264,,auditory forebrain,nihms27532.pdf
1265,,pigeon,nihms27532.pdf
1266,,Columba livia,nihms27532.pdf
1267,,Vates,nihms27532.pdf
1268,,G.E.,nihms27532.pdf
1269,,Broome,nihms27532.pdf
1270,,B.M.,nihms27532.pdf
1271,,Mello,nihms27532.pdf
1272,,C.V.,nihms27532.pdf
1273,,Nottebohm,nihms27532.pdf
1274,,F.,nihms27532.pdf
1275,,Auditory pathways,nihms27532.pdf
1276,,caudal,nihms27532.pdf
1277,,tel-encephalon,nihms27532.pdf
1278,,song system,nihms27532.pdf
1279,,adult,nihms27532.pdf
1280,,male,nihms27532.pdf
1281,,zebra finch,nihms27532.pdf
1282,,Elliott,nihms27532.pdf
1283,,T.M.,nihms27532.pdf
1284,,Theunissen,nihms27532.pdf
1285,,F.E.,nihms27532.pdf
1286,,Avian,nihms27532.pdf
1287,,Auditory Pallium,nihms27532.pdf
1288,,Auditory Cortex,nihms27532.pdf
1289,,Springer,nihms27532.pdf
1290,,New York,nihms27532.pdf
1291,,Brzozowska-Precht,nihms27532.pdf
1292,,H.J.,nihms27532.pdf
1293,,Karten,nihms27532.pdf
1294,,H.J.,nihms27532.pdf
1295,,Laminar,nihms27532.pdf
1296,,column,nihms27532.pdf
1297,,auditory cortex,nihms27532.pdf
1298,,avian,nihms27532.pdf
1299,,brain,nihms27532.pdf
1300,,PNAS,nihms27532.pdf
1301,,J.F.,nihms27532.pdf
1302,,Auditory signal processing,nihms27532.pdf
1303,,com-munication,nihms27532.pdf
1304,,perception,nihms27532.pdf
1305,,pеrformance,nihms27532.pdf
1306,,vocal sounds,nihms27532.pdf
1307,,Hearing,nihms27532.pdf
1308,,Karten,nihms27532.pdf
1309,,H.J.,nihms27532.pdf
1310,,organization,nihms27532.pdf
1311,,avian,nihms27532.pdf
1312,,telen-cephalon,nihms27532.pdf
1313,,speculations,nihms27532.pdf
1314,,phylogeny,nihms27532.pdf
1315,,amniote telencephalon,nihms27532.pdf
1316,,Karten,nihms27532.pdf
1317,,H.J.,nihms27532.pdf
1318,,Vertebrate brains,nihms27532.pdf
1319,,evolution-ary,nihms27532.pdf
1320,,connections,nihms27532.pdf
1321,,origins,nihms27532.pdf
1322,,mamma-lian,nihms27532.pdf
1323,,neocortex,nihms27532.pdf
1324,,Phil,nihms27532.pdf
1325,,370.0060.19,nihms27532.pdf
1326,,A.,nihms27532.pdf
1327,,Yamamoto,nihms27532.pdf
1328,,Karten,nihms27532.pdf
1329,,H.J.,nihms27532.pdf
1330,,Or-ganization,nihms27532.pdf
1331,,evolution,nihms27532.pdf
1332,,avian,nihms27532.pdf
1333,,brain,nihms27532.pdf
1334,,Anat,nihms27532.pdf
1335,,Jarvis,nihms27532.pdf
1336,,E.D.,nihms27532.pdf
1337,,Güntürkün,nihms27532.pdf
1338,,Bruce,nihms27532.pdf
1339,,L.L.,nihms27532.pdf
1340,,Csil-lag,nihms27532.pdf
1341,,A.,nihms27532.pdf
1342,,Karten,nihms27532.pdf
1343,,H.J.,nihms27532.pdf
1344,,Kuenzel,nihms27532.pdf
1345,,Medina,nihms27532.pdf
1346,,Avian,nihms27532.pdf
1347,,brains,nihms27532.pdf
1348,,ver-tebrate,nihms27532.pdf
1349,,brain evolution,nihms27532.pdf
1350,,J.M.,nihms27532.pdf
1351,,Krutzfeldt,nihms27532.pdf
1352,,N.O.E.,nihms27532.pdf
1353,,Neocortical-like organization,nihms27532.pdf
1354,,avian,nihms27532.pdf
1355,,auditory cortex,nihms27532.pdf
1356,,Brain Behav,nihms27532.pdf
1357,,Butler,nihms27532.pdf
1358,,A.N.,nihms27532.pdf
1359,,Reiner,nihms27532.pdf
1360,,A.,nihms27532.pdf
1361,,Karten,nihms27532.pdf
1362,,H.J.,nihms27532.pdf
1363,,Evolu-tion,nihms27532.pdf
1364,,amniote pallium,nihms27532.pdf
1365,,origins,nihms27532.pdf
1366,,mam-malian neocortex,nihms27532.pdf
1367,,N.Y.,nihms27532.pdf
1368,,Dugas-Ford,nihms27532.pdf
1369,,Powell,nihms27532.pdf
1370,,J.J.,nihms27532.pdf
1371,,Ragsdale,nihms27532.pdf
1372,,C.W.,nihms27532.pdf
1373,,Cell-type homologies,nihms27532.pdf
1374,,origin,nihms27532.pdf
1375,,neocor-tex,nihms27532.pdf
1376,,PNAS,nihms27532.pdf
1377,,vol,nihms27532.pdf
1378,,talk,nihms27532.pdf
1379,,com-mentary,nihms27532.pdf
1380,,Dougas-Ford,nihms27532.pdf
1381,,PNAS,nihms27532.pdf
1382,,Brain Behav,nihms27532.pdf
1383,,L.L.,nihms27532.pdf
1384,,Kornblum,nihms27532.pdf
1385,,H.I.,nihms27532.pdf
1386,,Seroogy,nihms27532.pdf
1387,,K.B.,nihms27532.pdf
1388,,Comparison,nihms27532.pdf
1389,,thalamic populations,nihms27532.pdf
1390,,mammals,nihms27532.pdf
1391,,birds,nihms27532.pdf
1392,,expression,nihms27532.pdf
1393,,ErbB4,nihms27532.pdf
1394,,mRNA,nihms27532.pdf
1395,,Brain,nihms27532.pdf
1396,,Bull,nihms27532.pdf
1397,,Puelles,nihms27532.pdf
1398,,L.,nihms27532.pdf
1399,,Thoughts,nihms27532.pdf
1400,,development,nihms27532.pdf
1401,,struc-ture,nihms27532.pdf
1402,,evolution,nihms27532.pdf
1403,,mammalian,nihms27532.pdf
1404,,avian,nihms27532.pdf
1405,,telencephalic pallium,nihms27532.pdf
1406,,Phil,nihms27532.pdf
1407,,G.F.,nihms27532.pdf
1408,,Brain Evolution,nihms27532.pdf
1409,,Uni-versity,nihms27532.pdf
1410,,California Press,nihms27532.pdf
1411,,Irvine,nihms27532.pdf
1412,,De Venecia,nihms27532.pdf
1413,,R.K.,nihms27532.pdf
1414,,Smelser,nihms27532.pdf
1415,,C.B.,nihms27532.pdf
1416,,McMul-len,nihms27532.pdf
1417,,N.T.,nihms27532.pdf
1418,,Parvalbumin,nihms27532.pdf
1419,,expressed,nihms27532.pdf
1420,,recipro-cal circuit,nihms27532.pdf
1421,,medial,nihms27532.pdf
1422,,geniculate body,nihms27532.pdf
1423,,auditory neocortex,nihms27532.pdf
1424,,rabbit,nihms27532.pdf
1425,,Cruikshank,nihms27532.pdf
1426,,S.J.,nihms27532.pdf
1427,,Killackey,nihms27532.pdf
1428,,H.P.,nihms27532.pdf
1429,,Mether-ate,nihms27532.pdf
1430,,R.,nihms27532.pdf
1431,,Parvalbumin,nihms27532.pdf
1432,,calbindin,nihms27532.pdf
1433,,primary,nihms27532.pdf
1434,,secondary,nihms27532.pdf
1435,,subdivi-sions,nihms27532.pdf
1436,,mouse,nihms27532.pdf
